2025-02-26 12:17:53,604 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10025_Spring_Boot_Spring_JPA_Caching_EhCache/src/main/resources
2025-02-26 12:17:53,604 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10025_Spring_Boot_Spring_JPA_Caching_EhCache/src/test/java
2025-02-26 12:17:53,605 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10025_Spring_Boot_Spring_JPA_Caching_EhCache/src/test/resources
2025-02-26 12:17:53,747 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10036_Spring_Boot_Spring_JPA_YML_Config/src/main/java
2025-02-26 12:17:53,748 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10036_Spring_Boot_Spring_JPA_YML_Config/src/main/resources
2025-02-26 12:17:53,748 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10036_Spring_Boot_Spring_JPA_YML_Config/src/main/resources
2025-02-26 12:17:53,749 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10036_Spring_Boot_Spring_JPA_YML_Config/src/test/java
2025-02-26 12:17:53,749 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10036_Spring_Boot_Spring_JPA_YML_Config/src/test/resources
2025-02-26 12:17:55,486 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /demo/src/main/java
2025-02-26 12:17:55,487 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /demo/src/main/resources
2025-02-26 12:17:55,489 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /demo/src/main/resources
2025-02-26 12:17:55,490 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /demo/src/test/java
2025-02-26 12:17:55,492 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /demo/src/test/resources
2025-02-26 12:17:55,617 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10017_Spring_Boot_Hibernate_Validation_Properties_File/src/main/java
2025-02-26 12:17:55,617 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10017_Spring_Boot_Hibernate_Validation_Properties_File/src/main/resources
2025-02-26 12:17:55,618 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10017_Spring_Boot_Hibernate_Validation_Properties_File/src/main/resources
2025-02-26 12:17:55,618 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10017_Spring_Boot_Hibernate_Validation_Properties_File/src/test/java
2025-02-26 12:17:55,619 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10017_Spring_Boot_Hibernate_Validation_Properties_File/src/test/resources
2025-02-26 12:17:55,695 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10023_Spring_Boot_Spring_JPA_Queries_Externalization/src/main/java
2025-02-26 12:17:55,695 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10023_Spring_Boot_Spring_JPA_Queries_Externalization/src/main/resources
2025-02-26 12:17:55,696 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10023_Spring_Boot_Spring_JPA_Queries_Externalization/src/main/resources
2025-02-26 12:17:55,696 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10023_Spring_Boot_Spring_JPA_Queries_Externalization/src/test/java
2025-02-26 12:17:55,697 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10023_Spring_Boot_Spring_JPA_Queries_Externalization/src/test/resources
2025-02-26 12:17:55,813 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo_10004_Spring_Boot_Jetty_Server_Configuration/src/main/java
2025-02-26 12:17:55,814 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10004_Spring_Boot_Jetty_Server_Configuration/src/main/resources
2025-02-26 12:17:55,814 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10004_Spring_Boot_Jetty_Server_Configuration/src/main/resources
2025-02-26 12:17:55,815 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo_10004_Spring_Boot_Jetty_Server_Configuration/src/test/java
2025-02-26 12:17:55,816 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10004_Spring_Boot_Jetty_Server_Configuration/src/test/resources
2025-02-26 12:17:55,949 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo_10006_Spring_Boot_Content_Negotiation_Parmeter_Based/src/main/java
2025-02-26 12:17:55,949 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10006_Spring_Boot_Content_Negotiation_Parmeter_Based/src/main/resources
2025-02-26 12:17:55,950 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10006_Spring_Boot_Content_Negotiation_Parmeter_Based/src/main/resources
2025-02-26 12:17:55,951 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo_10006_Spring_Boot_Content_Negotiation_Parmeter_Based/src/test/java
2025-02-26 12:17:55,951 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10006_Spring_Boot_Content_Negotiation_Parmeter_Based/src/test/resources
2025-02-26 12:17:56,052 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo_10003_Spring_Boot_Project_Structure/src/main/java
2025-02-26 12:17:56,053 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10003_Spring_Boot_Project_Structure/src/main/resources
2025-02-26 12:17:56,054 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10003_Spring_Boot_Project_Structure/src/main/resources
2025-02-26 12:17:56,054 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo_10003_Spring_Boot_Project_Structure/src/test/java
2025-02-26 12:17:56,055 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10003_Spring_Boot_Project_Structure/src/test/resources
